TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
43378021,80,ACF,0.4351820906067587,0.578004618128348,0.0007715071539744,0.7173352357329748,0.1098119001835584,2.9986218e-08,3.772059e-10,1.9907844e-08,8.845737e-07,2.9438219e-08,4.398554e-05,4.0886023e-09,0.99995506,Rndm,1.0,2341,Irregular,Irregular,1
43378021,80,ACF,0.2453686255548746,0.6965492916880758,0.0007687118823798,0.732540030308158,0.1098119001835584,4.9092557e-09,2.8219482e-11,4.0916155e-09,4.008349e-08,1.2963085e-08,6.376037e-06,3.946885e-10,0.9999937,Rndm,1.0,2342,Irregular,Irregular,1
43378021,80,ACF,0.3379605597265254,0.6394135563875472,0.0007606764062972,0.6480977107206058,0.1098119001835584,2.3159707e-09,1.152442e-11,7.8624574e-10,2.5177062e-08,3.4931413e-09,4.671579e-06,1.3587537e-10,0.99999535,Rndm,1.0,2343,Irregular,Irregular,1
43378021,80,ACF,0.1736098765718452,0.7358671302031916,0.0007271378743808,0.5604855236632602,0.1098119001835584,1.2702199e-08,1.4117035e-10,1.8463904e-08,2.1087395e-07,2.2545045e-08,1.5770343e-05,1.9863273e-09,0.999984,Rndm,0.996,2344,Irregular,Irregular,1
43378021,80,ACF,0.3657381399780206,0.6239990928122621,0.0006219107054333,0.5630732738530355,0.1098119001835584,7.668548e-09,5.439914e-11,3.6153798e-09,3.0098846e-07,1.0225603e-08,9.794907e-06,7.187693e-10,0.99998987,Rndm,1.0,2345,Irregular,Irregular,1
43378021,80,ACF,0.0162035884800388,0.8055959870367215,0.0005232933043561,0.5526682479707459,0.1098119001835584,3.114611e-10,9.451837e-11,2.9517594e-07,2.8228189e-11,1.7145332e-09,4.6911505e-06,2.9008103e-11,0.9999951,Rndm,1.0,2346,Irregular,Irregular,1
43378021,80,ACF,0.1898134650518841,0.7264928478047162,0.0004918600123346,0.5588502386064533,0.1098119001835584,8.7913865e-10,5.2696957e-12,7.2920975e-10,9.638269e-09,3.4251262e-09,2.9458188e-06,6.553406e-11,0.999997,Rndm,0.996,2347,Irregular,Irregular,1
43378021,80,ACF,0.4074045103552635,0.599384759008993,0.0004511755755195,0.6183481790653218,0.1098119001835584,1.5789224e-08,5.978591e-11,1.5410059e-08,1.7583483e-07,2.6156357e-08,1.35551445e-05,1.4203584e-09,0.9999863,Rndm,1.0,2348,Irregular,Irregular,1
43378021,80,ACF,0.0254627818972039,0.8041426168553594,0.0003931816497931,0.5706879132014651,0.1098119001835584,1.905763e-09,1.6683019e-10,3.7634993e-07,5.382759e-09,3.2228122e-08,6.271918e-06,7.7448137e-10,0.9999933,Rndm,1.0,2349,Irregular,Irregular,1
43378021,80,ACF,0.0624995555658642,0.7870757174279366,0.0001185413380007,0.5161018945264537,0.1098119001835584,5.2668963e-09,2.5606137e-11,1.1945558e-08,8.713049e-08,4.5438167e-08,5.205325e-06,8.6198276e-10,0.9999945,Rndm,1.0,2350,Irregular,Irregular,1
