TIC,sector,dataURI,productFilename
438004651,71,mast:HLSP/tess-spoc/s0071/target/0000/0004/3800/4651/hlsp_tess-spoc_tess_phot_0000000438004651-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438004651-s0071_tess_v1_lc.fits
429994228,71,mast:HLSP/tess-spoc/s0071/target/0000/0004/2999/4228/hlsp_tess-spoc_tess_phot_0000000429994228-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000429994228-s0071_tess_v1_lc.fits
229396120,72,mast:HLSP/tess-spoc/s0072/target/0000/0002/2939/6120/hlsp_tess-spoc_tess_phot_0000000229396120-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000229396120-s0072_tess_v1_lc.fits
438004651,72,mast:HLSP/tess-spoc/s0072/target/0000/0004/3800/4651/hlsp_tess-spoc_tess_phot_0000000438004651-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438004651-s0072_tess_v1_lc.fits
285243475,73,mast:HLSP/tess-spoc/s0073/target/0000/0002/8524/3475/hlsp_tess-spoc_tess_phot_0000000285243475-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000285243475-s0073_tess_v1_lc.fits
387153140,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8715/3140/hlsp_tess-spoc_tess_phot_0000000387153140-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000387153140-s0080_tess_v1_lc.fits
292362364,33,mast:HLSP/tess-spoc/s0033/target/0000/0002/9236/2364/hlsp_tess-spoc_tess_phot_0000000292362364-s0033_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000292362364-s0033_tess_v1_lc.fits
292362364,7,mast:HLSP/tess-spoc/s0007/target/0000/0002/9236/2364/hlsp_tess-spoc_tess_phot_0000000292362364-s0007_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000292362364-s0007_tess_v1_lc.fits
257169860,43,mast:HLSP/tess-spoc/s0043/target/0000/0002/5716/9860/hlsp_tess-spoc_tess_phot_0000000257169860-s0043_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000257169860-s0043_tess_v1_lc.fits
257169860,45,mast:HLSP/tess-spoc/s0045/target/0000/0002/5716/9860/hlsp_tess-spoc_tess_phot_0000000257169860-s0045_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000257169860-s0045_tess_v1_lc.fits
319075697,57,mast:HLSP/tess-spoc/s0057/target/0000/0003/1907/5697/hlsp_tess-spoc_tess_phot_0000000319075697-s0057_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000319075697-s0057_tess_v1_lc.fits
251571297,58,mast:HLSP/tess-spoc/s0058/target/0000/0002/5157/1297/hlsp_tess-spoc_tess_phot_0000000251571297-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000251571297-s0058_tess_v1_lc.fits
286572917,58,mast:HLSP/tess-spoc/s0058/target/0000/0002/8657/2917/hlsp_tess-spoc_tess_phot_0000000286572917-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000286572917-s0058_tess_v1_lc.fits
424566044,58,mast:HLSP/tess-spoc/s0058/target/0000/0004/2456/6044/hlsp_tess-spoc_tess_phot_0000000424566044-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000424566044-s0058_tess_v1_lc.fits
72529814,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7252/9814/hlsp_tess-spoc_tess_phot_0000000072529814-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072529814-s0059_tess_v1_lc.fits
