angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.028545,3049740999969903616,105.854034928805,-9.44071954145752,125504310,105.85404204402,-9.44072323027,0,5385-00419-1,403-021763,07032496-0926265,0,J070324.97-092626.5,3049740999969903616,3312207,0,STAR,tmgaia2,tmgaia2,-1.581,0.076,0.808,0.074,gaia2,0.2726,0.0433,10.302,0.007,10.1543,0.001277,9.901,0.052,rered,gaia2,,,,,,,,,,,3289.7,499.225,0.8313,0.0557,428.69,569.76,105.85403514399,-9.44071974965,-137.3063283520591,-1.6577674838275889,1,[125504310],[33],['hlsp_tess-spoc_tess_phot_0000000125504310-s0033_tess_v1_lc.fits'],Gaia_TIC125504310_S33.dat,33,-5.695247
0.028605,3398994894234581376,88.91938648437319,20.07785164637117,118969977,88.9193880398,20.07785945665,0,1320-00552-1,551-020416,05554065+2004403,0,J055540.65+200440.2,3398994894234581376,45903760,0,STAR,tmgaia2,tmgaia2,-0.333,0.074,-1.771,0.059,gaia2,0.2352,0.0399,10.816,0.011,10.7858,0.000496,10.565,0.029,rered,gaia2,10414.0,124.0,,,,,14.368,,,,3692.24,560.305,0.4357,0.0331,482.42,638.19,88.91938651163,20.07785183259,-171.21734339061186,-2.5698228551201887,1,[118969977],"[43, 44, 45, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000118969977-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000118969977-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000118969977-s0045_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000118969977-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000118969977-s0072_tess_v1_lc.fits']",Gaia_TIC118969977_S43.dat,43,-5.704293999999999
0.028635,3423446830245966336,92.13382103694056,21.61089109127225,45285604,92.13381894402,21.61089880368,0,1326-00964-1,559-024248,06083212+2136392,0,J060832.13+213639.4,3423446830245966336,45916945,0,STAR,tmgaia2,tmgaia2,0.441,0.077,-1.743,0.065,gaia2,0.4648,0.037,11.067,0.011,10.8418,0.000394,10.403,0.124,rered,gaia2,8060.0,123.0,,,,,11.686,,,,2027.55,155.98,0.5027,0.1591,144.33,167.63,92.13382098531,21.61089129815,-171.0670122954014,0.7992827914812538,1,[45285604],"[43, 44, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000045285604-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000045285604-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000045285604-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000045285604-s0072_tess_v1_lc.fits']",Gaia_TIC45285604_S43.dat,43,-3.1774240000000002
0.028635,4153234788304295168,275.94435684503,-12.26652159891,332594793,275.94435910228,-12.2665139567,0,5698-04828-1,389-090543,18234665-1215595,0,J182346.64-121559.5,4153234788304295168,6707093,0,STAR,tmgaia2,tmgaia2,-0.491,0.088,-1.706,0.073,gaia2,0.4237,0.0565,11.341,0.021,10.7649,0.001539,10.06,0.034,rered,gaia2,8918.0,130.0,,,,,22.172,,,,2225.96,298.51,1.0301,0.0414,260.32,336.7,275.94435693951,-12.26652130022,18.883589575930745,0.4485805286893627,1,[332594793],[80],['hlsp_tess-spoc_tess_phot_0000000332594793-s0080_tess_v1_lc.fits'],Gaia_TIC332594793_S80.dat,80,-3.3809369999999994
0.028639,3130879739716270848,99.19416320335638,4.694483026560521,358340959,99.19417032007,4.69447942415,31598,0154-00214-1,474-020471,06364659+0441400,0,J063646.59+044140.1,3130879739716270848,36445499,0,STAR,tmgaia2,tmgaia2,-1.593,0.087,0.807,0.106,gaia2,0.6723,0.0505,8.83,0.03,8.68092,0.000525,8.355,0.022,rered,gaia2,8453.0,124.0,,,,,18.156,,,,1432.22,106.525,0.3959,0.0262,98.8,114.25,99.19416343936,4.6944828975,-152.91726887920586,-1.1107814520361303,1,[358340959],[6],['hlsp_tess-spoc_tess_phot_0000000358340959-s0006_tess_v1_lc.fits'],Gaia_TIC358340959_S6.dat,6,-5.807155999999999
0.028689,525091745154747904,18.54739768703,64.99310597847,54052752,18.54741620888,64.99310449433,0,4038-00807-1,775-006086,01141137+6459351,0,J011411.37+645935.1,525091745154747904,58829634,0,STAR,tmgaia2,tmgaia2,-1.748,0.04,0.34,0.041,gaia2,0.1911,0.029,12.004,0.022,11.2388,0.001274,10.476,0.02,rered,gaia2,7865.0,123.0,,,,,39.247,,,,4448.12,593.24,0.9576,0.0252,519.76,666.72,18.54739840955,64.99310595995,125.33493665871988,2.227565845140421,1,[54052752],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000054052752-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000054052752-s0078_tess_v1_lc.fits']",Gaia_TIC54052752_S58.dat,58,-4.816915
0.028709,6019122646433178496,250.698502639119,-37.86621454646562,458315222,250.69851273541,-37.86621428722,0,7867-00273-1,261-101266,16424764-3751583,0,J164247.64-375158.3,6019122646433178496,19032816,0,STAR,tmgaia2,tmgaia2,-1.787,0.118,-0.046,0.068,gaia2,0.5044,0.0612,8.752,0.003,8.62453,0.000366,8.475,0.027,rered,gaia2,,,,,,,,,,,1896.21,235.305,0.5287,0.0291,207.2,263.41,250.69850299055,-37.86621448598,-14.901442315628673,5.399562451021597,1,[458315222],[66],['hlsp_tess-spoc_tess_phot_0000000458315222-s0066_tess_v1_lc.fits'],Gaia_TIC458315222_S66.dat,66,-4.985940000000001
0.028736,5975472657587310592,259.78613235679,-35.85261485639,154396746,259.78613220088,-35.85260687525,0,,271-104162,17190867-3551093,0,J171908.67-355109.4,5975472657587310592,19133652,0,STAR,tmgaia2,tmgaia2,0.04,0.088,-1.79,0.058,gaia2,0.6901,0.0417,11.935,0.057,11.4118,0.001755,9.526,0.6,rered,gaia2,,,,,,,,,,,1396.02,83.525,2.2057,0.1207,78.63,88.42,259.78613241493,-35.8526145806,-8.842060278171122,0.8959343458044463,1,[154396746],[66],['hlsp_tess-spoc_tess_phot_0000000154396746-s0066_tess_v1_lc.fits'],Gaia_TIC154396746_S66.dat,66,-4.553618999999999
0.028814,5611990331245671296,112.36655662173,-27.91505793632,108580733,112.36655999827,-27.9150653632,0,6546-00835-1,311-024999,07292797-2754541,0,J072927.97-275454.2,5611990331245671296,12667167,0,STAR,tmgaia2,tmgaia2,-0.674,0.038,1.656,0.046,gaia2,0.063,0.0262,10.675,0.006,10.5943,0.000201,10.231,0.021,rered,gaia2,7695.0,122.0,,,,,50.46,,,,9102.12,1985.28,0.3203,0.0264,1641.78,2328.78,112.36655671193,-27.91505823139,-118.0617288887168,-4.79436715238715,1,[108580733],[61],['hlsp_tess-spoc_tess_phot_0000000108580733-s0061_tess_v1_lc.fits'],Gaia_TIC108580733_S61.dat,61,-5.304468
0.028831,505131176707220352,31.6218847836222,57.046265651934505,374782811,31.62189255658,57.04627245357,9826,3693-02091-1,736-022310,02062926+5702467,0,J020629.25+570246.5,505131176707220352,57197642,0,STAR,tmgaia2,tmgaia2,-0.933,0.118,-1.545,0.088,gaia2,0.3021,0.0464,9.02,0.03,8.98481,0.000381,8.97,0.021,rered,gaia2,12327.0,132.0,,,,,,,,,2955.39,418.58,0.2006,0.0237,363.81,473.35,31.6218851722,57.04626580166,133.03774488680114,-4.345632240252506,1,[374782811],[58],['hlsp_tess-spoc_tess_phot_0000000374782811-s0058_tess_v1_lc.fits'],Gaia_TIC374782811_S58.dat,58,-3.844346999999999
0.028839,4275729179715022976,272.60702834955,0.79639336167,338426149,272.60702751399,0.79638539456,0,0431-00835-1,454-075275,18102569+0047472,0,J181025.68+004747.1,4275729179715022976,37059677,0,STAR,tmgaia2,tmgaia2,0.186,0.067,1.8,0.063,gaia2,0.8431,0.0422,9.496,0.004,9.3115,0.003677,8.983,0.012,rered,gaia2,8711.0,170.0,,,,,10.956,,,,1149.96,57.335,0.4345,0.0126,54.53,60.14,272.60702831351,0.79639314611,28.93326306425337,9.481410589120951,1,[338426149],[80],['hlsp_tess-spoc_tess_phot_0000000338426149-s0080_tess_v1_lc.fits'],Gaia_TIC338426149_S80.dat,80,-3.900625
0.028863,5983670100895826048,242.55765405196,-49.17902187708,215740747,242.55766058793,-49.17901509278,0,8319-00476-1,205-115009,16101383-4910444,0,J161013.83-491044.5,5983670100895826048,23865928,0,STAR,tmgaia2,tmgaia2,-0.952,0.073,-1.523,0.054,gaia2,0.5198,0.035,11.635,0.021,11.34,0.000849,9.825,0.6,rered,gaia2,,,,,,,,,,,1826.69,119.78,1.6437,0.0849,112.12,127.44,242.55765431846,-49.17902165109,-27.148459121450298,1.790048415666062,1,[215740747],[65],['hlsp_tess-spoc_tess_phot_0000000215740747-s0065_tess_v1_lc.fits'],Gaia_TIC215740747_S65.dat,65,-3.4932160000000003
0.028936,5979677288828756352,257.08751965913484,-33.86538780216256,43296080,257.08751667526,-33.86538015592,83861,7369-00299-1,281-112697,17082101-3351553,0,J170821.00-335155.3,5979677288828756352,0,0,STAR,tmgaia2,tmgaia2,0.567,0.103,-1.708,0.069,gaia2,0.824,0.066,8.73,0.03,8.68105,0.000365,8.732,0.02,rered,gaia2,,,,,,,,,,,1182.14,95.175,0.353,0.0203,87.69,102.66,257.08751961776,-33.86538751158,-8.525267253160363,3.8541210135198622,1,[43296080],[66],['hlsp_tess-spoc_tess_phot_0000000043296080-s0066_tess_v1_lc.fits'],Gaia_TIC43296080_S66.dat,66,-5.587958
0.028997,5969531790130963456,253.3168385899669,-41.4900347001056,338738013,253.31684183361,-41.49002702054,0,7876-02457-1,243-111453,16531603-4129241,0,J165315.97-412924.9,5969531790130963456,21430318,0,STAR,tmgaia2,tmgaia2,-0.535,0.119,-1.722,0.09,gaia2,0.4328,0.0622,9.943,0.009,9.74651,0.000643,8.528,0.6,rered,gaia2,,,,,,,,,,,2181.92,320.36,1.1954,0.1367,275.78,364.94,253.31683875838,-41.49003443402,-16.381960047015838,1.5258678269252308,1,[338738013],[66],['hlsp_tess-spoc_tess_phot_0000000338738013-s0066_tess_v1_lc.fits'],Gaia_TIC338738013_S66.dat,66,-5.9575
0.028997,5969564157008128512,253.52207037046327,-41.07948430477617,339556521,253.52207438078,-41.07947683896,82685,7872-01796-1,245-109401,16540529-4104461,0,J165405.29-410446.2,5969564157008128512,21433054,0,STAR,tmgaia2,tmgaia2,-0.68,0.081,-1.675,0.06,gaia2,0.6827,0.0494,7.32,0.03,7.22565,0.000425,7.256,0.049,rered,gaia2,,,,,,,,,,,1411.81,101.21,0.7905,0.0478,94.13,108.29,253.52207049467,-41.07948405205,-15.96608110131428,1.6655595525284408,1,[339556521],[66],['hlsp_tess-spoc_tess_phot_0000000339556521-s0066_tess_v1_lc.fits'],Gaia_TIC339556521_S66.dat,66,-5.630087
0.02906,4657692338057418624,84.45433122147,-69.0856132718,277300141,84.45431070407,-69.08561666526,0,9163-00956-1,105-014066,05374903-6905082,0,J053749.04-690508.2,4657692338057418624,32015128,0,STAR,tmgaia2,tmgaia2,1.634,0.055,0.749,0.056,gaia2,-0.0196,0.0295,11.398,0.017,11.3663,0.001452,11.267,0.007,gbprp,,,,,,,,,,,,8691.03,1337.11,,,1205.15,1469.07,84.45433041358,-69.08561344031,-80.5419523683461,-31.75246150112952,1,[277300141],"[27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39]","['hlsp_tess-spoc_tess_phot_0000000277300141-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0028_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0029_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0030_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0032_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0037_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0038_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000277300141-s0039_tess_v1_lc.fits']",Gaia_TIC277300141_S33.dat,33,-3.766575999999999
0.029106,3377553970816489984,94.96219426013906,23.8257658051838,319571513,94.96219008123,23.82577292947,0,1878-00204-1,570-027310,06195092+2349327,0,J061950.93+234932.8,3377553970816489984,46208620,0,STAR,tmgaia2,tmgaia2,0.855,0.096,-1.614,0.082,gaia2,0.3088,0.0679,9.615,0.004,9.50292,0.000625,9.401,0.025,rered,gaia2,,,,,,,,,,,2872.12,590.74,0.4163,0.0275,483.62,697.86,94.96219410406,23.82576598219,-171.7716225940891,4.148206714267162,1,[319571513],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000319571513-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000319571513-s0072_tess_v1_lc.fits']",Gaia_TIC319571513_S71.dat,71,-3.7324069999999985
0.029117,1999422110838230912,356.64955481138,59.25509124174,345784140,356.64955418768,59.25509932363,0,4012-00275-1,747-084539,23463588+5915183,1237649769180889256,J234635.89+591518.3,1999422110838230912,57919460,0,STAR,tmgaia2,tmgaia2,0.078,0.047,-1.81,0.04,gaia2,0.7023,0.0301,11.349,0.028,10.9957,0.000361,10.266,0.013,rered,gaia2,5695.0,122.0,,,,,13.246,,,,1368.94,56.915,0.4338,0.017,54.6,59.23,356.64955484214,59.25509153006,114.71886131109363,-2.578791610231908,1,[345784140],"[57, 58, 77, 78, 84]","['hlsp_tess-spoc_tess_phot_0000000345784140-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000345784140-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000345784140-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000345784140-s0078_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000345784140-s0084_tess_v1_lc.fits']",Gaia_TIC345784140_S57.dat,57,-3.941516
0.029133,524179597183741184,13.980694739301237,63.98683713567369,51882713,13.98071211479,63.98683985874,0,4025-00968-1,770-007842,00555537+6359126,0,J005555.36+635912.6,524179597183741184,58463119,0,STAR,tmgaia2,tmgaia2,-1.698,0.041,-0.602,0.044,gaia2,0.3622,0.0301,11.18,0.01,10.8626,0.000822,10.446,0.022,rered,gaia2,9845.0,125.0,,,,,14.0,,,,2556.03,201.13,0.6872,0.0259,185.8,216.46,13.98069544841,63.98683726848,123.42373437943878,1.1193723325656613,1,[51882713],[58],['hlsp_tess-spoc_tess_phot_0000000051882713-s0058_tess_v1_lc.fits'],Gaia_TIC51882713_S58.dat,58,-5.277178000000001
0.02916,4657730168102936704,85.54816340641,-69.02758470892,389364321,85.54814283482,-69.02758808501,0,9163-00923-1,105-014763,05421155-6901392,0,J054211.55-690139.2,4657730168102936704,32015794,0,STAR,tmgaia2,tmgaia2,1.642,0.045,0.738,0.05,gaia2,-0.1861,0.0262,11.992,0.032,12.0072,0.001269,10.006,0.6,rered,gaia2,,,,,,,,,,,14049.7,1067.55,2.38,,1026.5,1108.6,85.5481625886,-69.02758490834,-80.65915185201686,-31.370022005625906,1,[389364321],"[28, 29, 30, 32, 31, 33, 35, 36, 38, 39]","['hlsp_tess-spoc_tess_phot_0000000389364321-s0028_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0029_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0030_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0032_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0031_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0038_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000389364321-s0039_tess_v1_lc.fits']",Gaia_TIC389364321_S33.dat,33,-4.118150999999999
0.02923,527274310095529600,6.30611727328,64.66905290565,444407521,6.30613601535,64.66905418,0,4023-01276-1,774-002899,00251347+6440086,0,J002513.46+644008.5,527274310095529600,58821560,0,STAR,tmgaia2,tmgaia2,-1.754,0.244,-0.213,0.231,gaia2,1.4017,0.164,10.53,0.007,10.1818,0.000277,9.61,0.109,rered,gaia2,7670.0,122.0,,,,,7.099,,,,712.778,89.913,0.6315,0.1436,78.911,100.915,6.306118368,64.66905326396,120.13148546030732,1.9399333547862192,1,[444407521],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000444407521-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000444407521-s0078_tess_v1_lc.fits']",Gaia_TIC444407521_S85.dat,85,-4.655809000000001
0.02927,5966530295165800448,253.49489981178,-41.46435685294,339561272,253.49490317605,-41.46434912308,0,7876-02103-1,243-111723,16535877-4127516,0,J165358.81-412751.7,5966530295165800448,21432672,0,STAR,tmgaia2,tmgaia2,-0.56,0.085,-1.733,0.065,gaia2,0.6,0.0528,9.9,0.008,9.92472,0.000589,9.917,0.074,rered,gaia2,,,,,,,,,,,1599.39,139.235,0.9634,0.071,127.45,151.02,253.49489996047,-41.46435658384,-16.277747225964088,1.438668584584639,1,[339561272],[66],['hlsp_tess-spoc_tess_phot_0000000339561272-s0066_tess_v1_lc.fits'],Gaia_TIC339561272_S66.dat,66,-4.513005
0.029298,456587222943794304,33.58379700662718,55.05933615869159,347684339,33.5838029071,55.05934356212,0,3690-02606-1,726-019827,02142011+5503336,0,J021420.10+550333.6,456587222943794304,56878400,0,STAR,tmgaia2,tmgaia2,-0.753,0.132,-1.68,0.156,gaia2,0.3465,0.062,9.511,0.004,9.47329,0.00038,9.438,0.017,rered,gaia2,12548.0,126.0,,,,,,,,,2599.62,438.77,0.239,0.0184,371.52,506.02,33.58379724676,55.05933632716,134.68854466874473,-5.908962979659639,1,[347684339],[58],['hlsp_tess-spoc_tess_phot_0000000347684339-s0058_tess_v1_lc.fits'],Gaia_TIC347684339_S58.dat,58,-5.121997
0.029331,4104800167284363776,278.25956003091,-13.23114729972,432990043,278.25956040734,-13.23113916053,0,5703-00774-1,384-107422,18330229-1313520,0,J183302.27-131351.9,4104800167284363776,6752116,0,STAR,tmgaia2,tmgaia2,-0.073,0.097,-1.823,0.081,gaia2,0.425,0.0561,10.984,0.013,10.7144,0.000358,10.232,0.048,rered,gaia2,7954.0,122.0,,,,,14.713,,,,2223.87,296.115,0.5492,0.0614,258.41,333.82,278.25956008631,-13.23114700809,19.07817873082208,-1.9991962128921403,1,[432990043],[80],['hlsp_tess-spoc_tess_phot_0000000432990043-s0080_tess_v1_lc.fits'],Gaia_TIC432990043_S80.dat,80,-4.276631
0.029356,3027940437469882880,110.38689819352,-16.68721769549,95665973,110.38690520595,-16.68722231859,35665,5966-02005-1,367-026632,07213286-1641140,0,J072132.85-164113.9,3027940437469882880,7933648,0,STAR,tmgaia2,tmgaia2,-1.512,0.057,1.031,0.055,gaia2,0.4917,0.0396,9.74,0.03,9.34296,0.010878,8.634,0.018,rered,gaia2,5244.0,164.0,,,,,40.051,,,,1926.16,150.83,0.2856,0.0203,139.35,162.31,110.38689840992,-16.68721787797,-128.83798186576456,-1.1033125486995357,1,[95665973],[7],['hlsp_tess-spoc_tess_phot_0000000095665973-s0007_tess_v1_lc.fits'],Gaia_TIC95665973_S7.dat,7,-4.880336
0.029367,458336271069261312,34.23989187806076,56.71879360029055,348136579,34.23989968973,56.71880054071,10641,3694-03110-1,734-023050,02165759+5643076,0,J021657.57+564307.6,458336271069261312,0,0,STAR,tmgaia2,tmgaia2,-0.954,0.08,-1.568,0.102,gaia2,0.3813,0.0476,7.481,0.023,7.42807,0.000611,7.308,0.009,rered,gaia2,9622.0,128.0,,,,,36.756,,,,2419.08,287.725,0.2176,0.0079,255.34,320.11,34.23989220147,56.71879378986,134.50365808310406,-4.219232414980633,1,[348136579],[58],['hlsp_tess-spoc_tess_phot_0000000348136579-s0058_tess_v1_lc.fits'],Gaia_TIC348136579_S58.dat,58,-5.0556730000000005
0.029373,512625207443142016,21.37409600782,63.51702819221,55084199,21.37411428729,63.51702854833,0,4034-00275-1,768-012680,01252977+6331013,0,J012529.77+633101.3,512625207443142016,58480799,0,STAR,tmgaia2,tmgaia2,-1.819,0.04,-0.072,0.043,gaia2,0.3275,0.0294,11.214,0.008,11.0713,0.000394,10.652,0.029,rered,gaia2,9890.0,123.0,,,,,13.997,,,,2800.73,235.675,0.6948,0.0345,216.52,254.83,21.37409672469,63.51702823962,126.71812185547684,0.895932269388966,1,[55084199],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000055084199-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000055084199-s0078_tess_v1_lc.fits']",Gaia_TIC55084199_S58.dat,58,-3.0628080000000004
0.02939,250684085588334848,61.47099774373474,51.11611477811838,266773928,61.47099990039,51.116122829,0,3339-00851-1,706-028571,04055303+5106580,1237667136952795546,J040553.03+510658.0,250684085588334848,55498086,0,STAR,tmgaia2,tmgaia2,-0.291,0.075,-1.814,0.062,gaia2,0.2777,0.042,12.037,0.027,11.2768,0.000755,10.553,0.065,rered,gaia2,7189.0,122.0,,,,,25.62,,,,3200.92,446.44,0.765,0.0876,388.67,504.21,61.47099790469,51.11611501945,151.03182628894513,-0.8270257704276373,1,[266773928],[59],['hlsp_tess-spoc_tess_phot_0000000266773928-s0059_tess_v1_lc.fits'],Gaia_TIC266773928_S59.dat,59,-5.068795
0.029447,4154683704132570112,278.4470286690115,-11.192397867893746,217831873,278.4470300474,-11.19238980067,0,5695-00228-1,395-084089,18334728-1111324,0,J183347.28-111132.5,4154683704132570112,6755966,0,STAR,tmgaia2,tmgaia2,-0.303,0.089,-1.798,0.075,gaia2,0.3136,0.0628,10.269,0.008,9.64614,0.000756,8.906,0.044,rered,gaia2,12173.0,138.0,,,,,,,,,2933.71,601.905,1.2939,0.0507,489.32,714.49,278.44702871954,-11.19239754245,20.97291877059589,-1.222716974223223,1,[217831873],[80],['hlsp_tess-spoc_tess_phot_0000000217831873-s0080_tess_v1_lc.fits'],Gaia_TIC217831873_S80.dat,80,-4.608907
0.02948,182638502101052544,81.84706631370076,34.39458583674563,239717468,81.84706553042,34.39459399999,0,,622-023415,05272329+3423404,0,J052723.29+342340.4,182638502101052544,49456659,0,STAR,tmgaia2,tmgaia2,0.156,0.099,-1.854,0.069,gaia2,0.3952,0.0568,10.04,0.046,9.95957,0.000633,9.809,0.063,rered,gaia2,12468.0,128.0,,,,,,,,,2361.06,334.87,0.4111,0.0729,290.03,379.71,81.8470663465,34.39458601943,173.3135077077713,-0.3294309318174725,1,[239717468],"[59, 71, 73]","['hlsp_tess-spoc_tess_phot_0000000239717468-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000239717468-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000239717468-s0073_tess_v1_lc.fits']",Gaia_TIC239717468_S59.dat,59,-4.593916
0.029486,427035992524025984,11.084296216299018,60.27961619001065,420017964,11.08429695044,60.27962437238,3467,4016-01355-1,752-008418,00442023+6016466,0,J004420.23+601646.6,427035992524025984,58238660,0,STAR,tmgaia2,tmgaia2,-0.09,0.158,-1.877,0.15,gaia2,0.1252,0.1092,10.11,0.03,10.0154,0.000304,9.811,0.031,rered,gaia2,11859.0,128.0,,,,,20.271,,,,4002.76,1339.21,0.4717,0.0357,1046.13,1632.3,11.08429617182,60.27961629016,122.05106082579348,-2.579986237607736,1,[420017964],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000420017964-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000420017964-s0078_tess_v1_lc.fits']",Gaia_TIC420017964_S58.dat,58,-5.358890000000001
0.029532,506096582274786432,28.48533417719,57.53803078481,370943667,28.48534735996,57.5380349357,0,3692-01437-1,738-019302,01535649+5732169,0,J015356.47+573216.9,506096582274786432,57181878,0,STAR,tmgaia2,tmgaia2,-1.578,0.066,-0.934,0.077,gaia2,0.4249,0.0453,8.761,0.003,8.7265,0.000329,8.69,0.01,rered,gaia2,11039.0,125.0,,,,,15.212,,,,2195.52,226.605,0.1881,0.0094,204.21,249.0,28.48533470142,57.53803091388,131.26832766837896,-4.3185495676319645,1,[370943667],[58],['hlsp_tess-spoc_tess_phot_0000000370943667-s0058_tess_v1_lc.fits'],Gaia_TIC370943667_S58.dat,58,-4.235626999999999
0.029562,5966549845858527488,253.61366554682,-41.47132887747,339572414,253.61366831262,-41.47132093173,0,,243-111920,16542728-4128168,0,J165427.27-412816.6,5966549845858527488,21434305,0,STAR,tmgaia2,tmgaia2,-0.46,0.093,-1.783,0.066,gaia2,0.6131,0.0484,10.09,0.012,9.83451,0.000348,9.865,0.074,rered,gaia2,,,,,,,,,,,1565.17,122.065,1.0344,0.0691,112.79,131.34,253.61366566981,-41.47132860686,-16.227048389639158,1.365185365408198,1,[339572414],[66],['hlsp_tess-spoc_tess_phot_0000000339572414-s0066_tess_v1_lc.fits'],Gaia_TIC339572414_S66.dat,66,-3.344958
0.029582,413708880802923904,17.72998266129,58.0989605283,331384932,17.72999475973,58.09896569039,0,3677-00819-1,741-012413,01105518+5805563,0,J011055.19+580556.2,413708880802923904,57127264,0,STAR,tmgaia2,tmgaia2,-1.425,0.034,-1.16,0.04,gaia2,0.474,0.0342,10.503,0.005,10.4803,0.000321,10.295,0.018,rered,gaia2,9313.0,123.0,,,,,8.392,,,,1986.54,138.03,0.2859,0.021,128.71,147.35,17.72998315302,58.09896069573,125.51211686846192,-4.675152672375706,1,[331384932],[58],['hlsp_tess-spoc_tess_phot_0000000331384932-s0058_tess_v1_lc.fits'],Gaia_TIC331384932_S58.dat,58,-3.4727739999999994
