TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
14207262,81.0,LS,1.7513696763213722,0.5547674204846517,0.5545618430131368,4.237175009071507,0.043423781171441,CEP,0.532,0.0,0.1288409189659869,0.53477216,0.31065592,CEP,114625.0,Unconstrained,Unconstrained,2
14207262,82.0,LS,1.7465769991243278,0.5565579967777785,0.556223830551652,4.639945169972634,0.0342488521710038,CEP,0.467,0.0,0.0333058553410657,0.13738771,0.1509794,CEP,114743.0,Unconstrained,Unconstrained,2
14414271,81.0,LS,4.03345704448019,0.1047709977418016,0.1032774679257608,4.538010671989468,0.0131942180451005,CEP,0.434,0.12,0.0977205485043959,1.041389,0.3969734,CEP,113389.0,Unconstrained,Unconstrained,2
14509448,80.0,LS,2.9382424948906483,0.0893035477441164,0.0876451661649217,5.141342799273843,0.0166700687259435,CEP,0.452,0.08,0.1084070920189265,0.87158,0.37438226,CEP,22594.0,Unconstrained,Unconstrained,2
14541657,41.0,LS,2.109254697061982,0.1926080724182148,0.1924076376006064,4.263210263887231,0.0478258542716503,CEP,0.489,0.04,0.0931081177986108,0.96155274,0.4057828,CEP,101571.0,Unconstrained,Unconstrained,2
15072015,15.0,LS,4.587457776611882,0.5991214566469181,0.5988333333684105,4.400921217838913,0.6915496289730072,CEP,0.6859999999999999,0.02,0.1641524608405247,0.5766416,0.1593919,CEP,123941.0,Unconstrained,Unconstrained,2
15072015,41.0,LS,4.285435944829067,0.8845638887512247,0.8840289468458176,4.466296572494684,0.4728267341852188,CEP,0.513,0.02,0.0592386495457146,0.093486935,0.088401705,CEP,123955.0,Unconstrained,Unconstrained,2
15072015,75.0,LS,4.326881781505775,0.8862570189758441,0.885469415047114,4.554123978017742,0.51375363022089,CEP,0.5,0.04,0.0779730107152468,0.040392056,0.015633056,CEP,123961.0,Unconstrained,Unconstrained,2
15072015,82.0,LS,4.456790048481927,0.8804814785666029,0.878884929937186,4.52027923226342,0.5271483212709427,CEP,0.5,0.0,0.0066125940446998,0.04733781,0.025281925,CEP,123965.0,Unconstrained,Unconstrained,2
15470435,82.0,LS,1.557192216138287,0.1307285765455584,0.130595563223292,4.0828472776847775,0.0121591566130518,CEP,0.47,0.08,0.0829881919311416,0.51925445,0.34594262,CEP,115240.0,Unconstrained,Unconstrained,2
15561759,55.0,LS,4.242621555205587,0.1364336874042407,0.136190989714492,4.54328772570625,0.0054519815603271,CEP,0.455,0.0,0.0529461008951556,0.14516301,0.1164512,CEP,93853.0,Unconstrained,Unconstrained,2
15791001,41.0,LS,0.6358049594618762,0.120915375901668,0.1208845242865468,4.341089762901902,0.0291972327977418,CEP,0.464,0.1,0.071563745011004,0.48780113,0.31596673,CEP,46845.0,Unconstrained,Unconstrained,2
15791001,75.0,LS,0.6351918796773188,0.1315545332863916,0.1313851683675788,4.75305662030587,0.0322244642302393,CEP,0.448,0.08,0.0641723803516746,0.36088157,0.26469758,CEP,46871.0,Unconstrained,Unconstrained,2
15795988,66.0,LS,0.9951681067677668,0.1929657718341167,0.1927761372816017,4.671998668112792,0.0145055912435054,CEP,0.4659999999999999,0.06,0.0894159180459497,0.7983561,0.37505922,CEP,55952.0,Unconstrained,Unconstrained,2
16198755,75.0,LS,1.505127397029147,0.3163304066960963,0.3163230926404889,4.815782663674327,0.0107123074121773,CEP,0.47,0.0,0.0616537946926221,0.09757005,0.07436594,CEP,98725.0,Unconstrained,Unconstrained,2
16198755,82.0,LS,1.5028715157293222,0.4737717008208909,0.4736554562910622,4.9323548520187614,0.0093659298727288,CEP,0.472,0.0,0.0414336867777898,0.11872579,0.07917226,CEP,98734.0,Unconstrained,Unconstrained,2
16732768,41.0,LS,1.1166685210888831,0.0644595706165245,0.0644533611753198,4.408725470495483,0.0090005475794896,CEP,0.442,0.04,0.0933966080754542,0.87270117,0.34180093,CEP,97553.0,Unconstrained,Unconstrained,2
